video_id,channel_name,video_title
itP651NxjEM,FoxBusiness,Trudeau ripped for labeling protesters as 'Nazis' and 'fringe minority'
Cj0ZGxB_1F0,BloombergTelevision,Emirates Airlines' Clark Calls 787 a Complimentary Fit
AKfHxhJ5GhM,ForbesBreakingNews,Crenshaw: 'It's Fundamentally Un-American That Your Hurt Feelings Should Dictate My Free Speech'
YhPCD-Wm3vc,CBS,Ukraine and Russia agree to diplomatic talks amid fighting
MFN66S-UJBw,Forbes,"Inside The Audacious Plan To Use 10,000 Nuclear Microreactors To Wean The World Off Coal | Forbes"
3VEzeLHbRoE,FoxNews,Gutfeld reacts to left losing it over 'Let's Go Brandon'
EtZ9B8fdynI,TheEpochTimes,Congress Calls for Fentanyl Sanctions on China | Trailer | Crossroads
3-GBc4N7fw8,BloombergTelevision,Evergrande Misses Two Debt Payments
fJuuQ1iGzdU,Forbes,Fighting Inflation: Has The Federal Reserve Lost Control? - Steve Forbes | What's Ahead | Forbes
O4fvlkhsZUc,TheEpochTimes,America Has Become So Divided That Foreign Threats No Longer Unite the Nation | Trailer | Crossroads
etNrfkpsBo4,WashingtonTimes,Glover: Chuck D on Sen. Kennedy
ivu_Nr6fXOU,WSJ,Switching Sides: The India-Bangladesh Swap
HkaNw1v1Cmw,TIME,This Is The Marine President Trump Wants To Be The First Female African-American General | TIME
fgePyasZv6I,FoxNews,Gutfeld: What alternative universe do you live in?
nfczi2cI6Cs,WSJ,How TikTok's Algorithm Figures You Out | WSJ
Ye7PWgMCGfs,WashingtonPost,'Revenge rape' leads to arrest of 25 family members in Pakistan
gqS7OaCNZ7I,Forbes,Here's Where Your Money Is Safe Even As Banks Tumble
2irZ88Ak4Go,USAToday,Giant Rabbit And Little Girl Make Adorable Duo | Animalkind
__B1hDWQJns,WSJ,"iPhone XR, XS and XS Max: First Look"
fhQTX3lh7jg,WashingtonPost,Trump's response to Russian bounties on US troops leaves lawmakers wanting answers
0m5Y2HfJDvg,BusinessInsider,A billionaire spent $10 million on an ad calling for Trump's impeachment
_MEX_Z7Ka1Q,MassLive,Popeyes or Chick-fil-A? We tried Popeyes chicken sandwich so you don't have to (wait in line)
OgjwYQRoX0A,Reuters,White House says Fox News' Tucker Carlson is not credible
OvkgSJuGPfY,WSJ,Beyond Meat: How the Plant-Based Pioneer Became a Stock Market Loser | WSJ What Went Wrong
s8Ic-8eF3yo,MassLive,"Flash flood warning issued for much of Massachusetts, Sept. 6, 2017"
UKCNpBmtksA,TheEpochTimes,DOJ Makes Bombshell Revelation After FBI Trump Raid | Trailer | Facts Matter
G6kQUYQCZpc,CBS,Miep Gies Interview
pyLvAxs0MXU,Vox,Why Kavanaugh's accusers can't remember everything
nz9UCuyVo2M,WashingtonPost,Queen Elizabeth IIâs coffin leaves Buckingham Palace
FsDMz-FsOLw,TheHill,"Fauci Accused Of Overseeing Experiments On Beagles AND Monkeys, WaPo Runs DEFENSE"
xUH8ZhmEyP8,WashingtonTimes,Congo: Rape as a tool of war (Part 1)
ahh9kLmI7Cs,Vox,Barack Obama vs. Donald Trump: inaugural crowds
1eXIpAvySoA,C-SPAN,Bastille Day Parade Highlights - Paris
h8TBR-UVi_s,Reuters,Kim Jong Un spotlights daughter and nuclear missiles at military parade
AuQ3HXCYmec,TheEpochTimes,Interview with Victor Sperandeo & Dr. Edwin Vieira Jr. Part 2
AfHmvbjd12Q,Politico,"Jesus, Romans, & US Marines: A Legitimate Political Issue"
YuHvQyO5sdE,TheEpochTimes,How the Specter of Communism Is Ruling Our World | Eps.6 | CCP | China | The Epoch Times
PoBfVQ8fzbc,DailyMail,Distressing moment stretcher spins out of control during helicopter rescue
H5dKnEf21Pw,WashingtonPost,Covid relief and GOP infighting eclipse Trumpâs impending trial | Impeachment This Week
K0gwg0XutVY,WashingtonPost,How to properly wear a double mask
FEB9a_m8kr0,CNN,What Vladimir Putin thinks of Donald Trump (2016)
lN-i_w4Qcb4,CBS,"Biden, Putin deliver dueling speeches on Ukraine"
LdsqlMqwmGY,BusinessInsider,How the US Military Spends Over $44 Billion On Warplanes | Boot Camp | Insider Business
eUuSCg2xz44,WashingtonPost,Zelensky arrives at White House
xLRe8ND4nX4,Reuters,China completes historic Mars spacecraft landing
b24dijyKc8w,WSJ,Irrfan Khan: 'Life of Pi' Role Didn't Come Easy
Z5UCznX4yzQ,NYPost,FLOTUSâs National Nurses Day Message: Your Actions Reflect âTrue Power of the American Spiritâ
dM74KiaksgM,ABCNews,Anthony Fauci says novel coronavirus '10 times deadlier than the flu'
Y0NAmjZgYuM,ABC7,ACAPULCO EARTHQUAKE: 7.0 magnitude quake hits resort region | ABC7 Los Angeles
12WVzS70v5c,CBS,"Republican senator seeks subpoena in probe into Bidens, Ukraine"
hzSSeyZ5kj8,BloombergTelevision,Beijing Braces for Covid With Makeshift Camps
vw0xMZpsr14,USAToday,Jerry Lee Lewis: Not ready to retire
gHQmPrZaPpA,BloombergTelevision,Barrick Gold CEO Sees âHystericalâ Fund Managers Chasing Cash
KgchcTOzTFo,BloombergTelevision,Philippine Economic Growth Beats Estimates Despite Curbs
e57PbKymefA,TheEconomist,How to make black lives matter more
fG4oNBdmGMs,BloombergTelevision,The Donald Trump ABCs
Gg9ypxT9V3g,WashingtonPost,Trump promised to drain the swamp. The swamp seems to be doing fine.
AQQY30Eehf4,ABC7,Nipsey Hussle shooting: Police arrest suspect Eric Holder I ABC7
DujqPI8aBZA,Reuters,Violence spreads in wake of Zuma jailing
350uUs7mSPo,DailyMail,Mother of Archie Battersbee 'absolutely deflated' after European court ruling
-ZuNYRf8rV4,CBSMornings,"Trump declares disaster in Hawaii after volcanic eruptions, lava flow"
sxHYGaj8lnM,CBS,Polls close in Georgia Senate runoff election
9MYx-jrohdc,MassLive,Pedro Martinez pumps up Bruins fans ahead of Game 3 vs. Tampa Bay Lightning
Xyf2yLcdKws,TheEpochTimes,Chinese Police Detain Hongkongers Fleeing to Taiwan for Political Asylum | Epoch News
a0HvTQayszI,TheEpochTimes,Beijing Building Welded-Shut Because Tenant Contracted CCP Virus |CCP Virus |COVID-19 |Epoch News
jw75n7vThDs,WashingtonPost,Take a rare look inside Taliban-controlled Afghanistan
ncMEQwUYxT0,FoxNews,Muslim Army veteran running to unseat Ilhan Omar to 'unite our country'
gMycimrX8Os,DailyMail,Furious woman attacks cheating partner and his mistress on bus
_TmP5Q9eoN0,WashingtonPost,Intense snow and wind trigger snow squall warning in New York
BgdxjmGN7B4,BusinessInsider,Why Fake Rolexes Hurt Dealers In The $20 Billion Used Watch Industry | Insider Business
NCcZ6QTgi94,TIME,Is Guacamole Healthy? Here's What The Experts Say | TIME
DFfX652RcpA,Forbes,Billionaires: Notable Newcomers To Watch (2016) | Forbes
KrLG99KpCm4,TheEpochTimes,What to Eat to Defend Your Heart | Trailer | Eat Better
G0SlER_2qxA,TheHill,Trump: I KNOW Who Blew Up Nord Stream and 'It Wasnât Russia'
cKQyHGxpNCA,BBCNews,University students protest across UK over âlack of supportâ during pandemic - BBC News
PJ1khacE2fw,NYPost,White House: Trump Will Accept the Results of a Free and Fair Election; Will Democrats?
syrxbYTKW1Y,BBCNews,iPhone maker Foxconn switch to cars as US-China tensions rise - BBC News
oohYqokoBbY,USAToday,Death toll in Kentucky floods rises to 25 | USA TODAY
BPBGNugCLTE,DailyMail,Dramatic footage of gunbattle between Isreali soldiers and Palestinians in West Bank
8zmssB5tWVE,CNN,Video shows 22 Afghan commandos executed by the Taliban
PWJHEHnnixw,BBCNews,Five things Saudi women still can't do - BBC News
e-JEkVHuv1I,TheHill,Cruz lambasts Texas Democrats for fleeing the state
AeT_m7VnGzo,TheGuardian,"La Scala, the heart and soul of Milan"
SmrTjXJHr_Q,C-SPAN,Former U.S. House Speaker Paul Ryan (R-WI) Portrait
2pVt8FS7tyU,TheEpochTimes,Did Nancy Pelosiâs Taiwan Trip Set America on Course for Major Conflict? | Trailer  |Over the Target
jc9s7gO-MKM,FoxBusiness,Trump's changes were astonishing: Byron York
mdn_V6ZNHeI,WSJ,South Responds to North Korea With Loudspeakers
lV5-qSMaiXM,DailyMail,Gerard Butler and Morgan Brown at 'Angel Has Fallen' premiere
9iVh87XtL_4,CBSMornings,Navy SEAL lives with Hawks owner as personal trainer
JanS8VfzNnU,ForbesBreakingNews,"Trump Accuses Biden Of Being 'Paid Off' By Foreign Countries, Rails Against Media At Iowa Rally"
9BX-B_fmmrI,LATimes,"Facing reelection, Newsom touts the 'California way' and teases gas tax rebate"
DQKRN8vTbxE,TheWeatherChannel,Pets Crash Live Weather Report
EiMaM40vh7I,ABCNews,Inside police sting to catch porch pirates l ABC News
HKSz7eKXWFk,TheEpochTimes,Receding Floodwaters Part4 | Flood Geology Series
sjg0qDLeMC4,Politico,John Kerry goes commando
k58iAdSa61M,WSJ,"Rockettes: Legs, Legs and, um, More Legs"
MHMw9DRKWCE,TIME,Brazil's Culture Minister Fired After Quoting Joseph Goebbels In A Speech | TIME
9aci_wE6csQ,WashingtonPost,Drug War in Mexico - A Day with the Body Collectors
Dbrk173xEsg,TheWeatherChannel,SOS: How to Survive- Mylar Blanket
wbKmlzsCQBs,Reuters,"In fresh blow to Trump, U.S. court rejects Pennsylvania election case"
EGqh2jKT_E0,DailyMail,Naomi Osaka says she 'feels for' crowd cheering on Serena
Nt5Soy6pKYA,BBCNews,Dubai: Expectation vs reality - BBC News
ntVNHfUgc5E,BusinessInsider,This unconventional keyboard is a must-have for power-programmers
og4L3ucqycI,Forbes,Telemedicine Companies Are Seeing A Spike Among Americans | Forbes
palZd0ts4vw,DailyMail,Python tries to strangle forest rescuer posing with it for photo
6qfVvfx0U_Q,MassLive,Full highlights from Shrewsbury hockey's 5-0 state D-III semifinal win over Westfield
IUJBJRiJKYg,BusinessInsider,NYPD says this man stole $1.6 million of gold flakes
d1bbwCoj7cQ,Reuters,"Ethiopian forces 'on the run' in Tigray, TPLF claims"
mr1BAuKqr8g,TIME,Rapper XXXTentacion Shot Dead In Florida | TIME
WMIlTXJ513g,MassLive,Massachusetts State Police seek help in identifying the driver that hit a MassDOT arrow board
EjiObSAftOc,BusinessInsider,Dr. Sanjay Gupta: Smoking Is Not The Best Way To Consume Marijuana
HXe9iZQpJ1M,Vox,Why Israelis and Palestinians both claim Jerusalem
4jfNxvrrL3Q,CBS,Twitter suspends Republican Representative Marjorie Taylor Greene's personal account
VXcds0q1m6Q,MassLive,Man carries child across Boston Marathon finish line
ouPSkR9Zfz0,FoxBusiness,Another Kamala Harris word salad goes viral
_0rwR5sb-h8,NewsNation,John Walsh on Banfield
dO-jyznW1pw,FoxBusiness,Kudlow: This is a lethal combination
9q9-jwi6aig,WSJ,'Hunger Games' Movie - Teaching Jennifer Lawrence Archery
YjpoNhtCK28,TIME,Watch The Awkward Moment The Saudi King Gets Stuck On An Escalator While Disembarking Plane | TIME
714yWw2scl8,USAToday,Son's priceless reaction to Army mom's return â¤ï¸| Militarykind
V0KSEfSgstY,CNN,James Comey gets real in CNN town hall
tKk6pmvWDRE,NYPost,D.C. Man Kept from His Colonoscopy Due to Climate Strike
87F_5VQpDTU,CBSMornings,Protests in Israel after Prime Minister Benjamin Netanyahu fires defense minister
zF82dMjsTIU,NYPost,Donald Trump Jr. at RNC: Joe Bidenâs âEntire Economic Agendaâ âDesigned to Crushâ American Workers
rHNywGNAwbk,Reuters,Trump warns China of strong U.S. response if it imposes new Hong Kong law
etdTHZBF91s,Forbes,How Slutty Vegan's CEO Raised $25 Million To Expand Her Food Empire | Forbes
GwzopjKds-Q,ABC7,Driver escapes after high-speed police pursuit through San Fernando Valley; search continues | ABC7
hq2IPMdiFfo,BloombergTelevision,'Bloomberg Surveillance Simulcast' (07/07/23)
06wjKdhjGTs,CBSMornings,Two teens who dated in the 1950s lost touch. They reignited their romance 63 years later
RvoXSlletpU,WSJ,RodeoâBullsâKickâHigherâandâBuckâHarder
3FUZ_GDB28I,BloombergTelevision,"With $30,000 in Sight, What's Next for Bitcoin?"
dF3yTPbmpPs,TheEpochTimes,[Exclusive] From Wuhan to Beijing  A Manâs Experience in Two Epicenters | CCP Virus | Epoch News
Ofkpq7BOuKc,C-SPAN,President Obama Remarks on General McChrystal
UYfdBnhhMHU,Politico,"Fox distances from Kucinich, shakes up prime-time"
N2It_DXnKg8,CBSMornings,"Apple, Google announce plan to help people trace possible coronavirus exposure"
HqC6AQ0aJq0,CBSMornings,Dave Chappelle on his friendship with Prince
MdH2gmD7zxI,TIME,Trump Administration Announces Tariffs On $50 Billion Of Chinese Goods Amid Trade Dispute | TIME
PJM9TGb48fk,BloombergTelevision,Paul Ryan Jokes About Trump at Charity Dinner
Nica1EKi2h8,BBCNews,Tear gas at Kashmir rally India denies happened - BBC News
GYLAWl6XhOI,C-SPAN,Speaker Nancy Pelosi and Senator Chuck Schumer respond to President Trump (C-SPAN)
N4i6rDTN7F4,FoxBusiness,GOP lawmaker blasts Biden's 'disastrous presidency'
m3wPRKTLXLQ,BBCNews,How condoms protect fishermen from the sea - BBC News
3vETWt9zHWo,BloombergTelevision,Wall Street Week - Full Show (04/16/2021)
_3R4uWkr59w,LATimes,Rams receiver Tavon Austin at Day 1 of training camp
OFtTHKRO6-k,FoxNews,Catholic leaders call on Pope Francis to resign
7AwcmeezIZY,TheWeatherChannel,Derechos | Weather Wisom
Az33CK79b_Q,FoxNews,Former Secret Service agent exposes Hillary Clinton
wPgxIeUGWWk,CBS,Hina Rabbani Khar: What happens in Afghanistan impacts Pakistan
2wVPyiyukQc,Vox,Facebook showed this ad to 95% women. Is that a problem?
iREvoQ9GfEM,TIME,A Crypto Game Promised to Lift Filipinos Out of Poverty. Here's What Happened Instead
EFOO91JY61Q,BloombergTelevision,Goldmanâs Currie Sees Global Oil Storage Exhausted in 4 Weeks
KOqgHAzbm4g,BloombergTelevision,Still No Bull Market |  Bloomberg Surveillance 06/06/23
grsJPM-W0ns,BusinessInsider,A Communist Regime Nearly Ended Cambodiaâs Silk Tradition. One Woman Is Fighting To Preserve It
oFL1FOI3R48,CBSMornings,Experts warn coronavirus pandemic could be far from over
0PJ7fYoG7Jw,NYPost,Gov. Andrew Cuomo Calls Chinese Coronavirus the 'European Virus'
H58pnJD31pk,FoxBusiness,New details emerge linking Hunter Biden to Chinaâs payroll
bcbBvRirX3g,FoxBusiness,Exclusive: Carlos Ghosn goes one-on-one with Maria Bartiromo after fleeing Japan
Tvsx-Y87HNw,TheGuardian,"Porn, sex and insecurity: how does XXX impact men? | Modern Masculinity"
l-KqyC4Q10c,WashingtonPost,How hard is it to remove batteries from AirPods? Watch me cut one open.
GxBqh4x_M1E,LATimes,Lakers coach Frank Vogel remembers Kobe Bryant
4wReUutsPrM,BloombergTelevision,Trump Says Parents Should Get Funding If Public Schools Are Closed
jPx7C3Vsa9I,TheEpochTimes,The NIH Says Part of Their Mission Is to Provide Accountability. Why Are They Hiding?ï½TruthOverNews
FRsblzg_CIk,Forbes,California's Plan To Ban Sales On New Gas-Powered Cars By 2035 - Steve Forbes | What's Ahead| Forbes
PWPXtGoM6Xs,WashingtonTimes,"Zadzooks: Part 2, Muramasa: Demon Blade interview S. Bettenhausen"
bKYELo9FsQ0,CBS,Markets open down despite Federal Reserve promises
EUw-13BKeXw,Forbes,Apple Must Comply With The Only Victory The 'Fortnite' Lawsuit Won | Paul Tassi | Forbes
TlANxuZEOkk,DailyMail,Houston human smuggling: Over 90 smuggling victims found huddled together in Houston home
_qRTMZ8NMO0,NewsWeek,Tom Daley Says He Is âProud To Be Gay And An Olympic Championâ After Tokyo 2020 Gold Medal Win
xjud1VYF-yY,CBSMornings,Cellphone of missing Idaho teen Tylee Ryan found
gmYD2nVqTWU,TheWeatherChannel,"FOOTAGE: In Spring, Texas, Water Levels are Higher Than Cars"
JqOAiQX-klk,FoxBusiness,Strzok-Page texts: How the Obama administration was involved
0zsk4DSzQ2s,TIME,"Kennedy's Assassination, How LIFE Brought the Zapruder Film to Light | TIME"
Qr-zyH12rfk,FoxNews,Ivanka Trump makes surprise announcement about 2024 campaign
3Jll9qtIbe0,WSJ,Ukraine Protesters Topple Lenin Statues
uqVGep9o0AY,TheEpochTimes,American Patriots Wonât Join a Military at War With America | Trailer | Over the Target
Fqw_8zJmApg,EastIdahoNews,Hearing on Chad Daybell jury part 1
PaQXGsWVp7o,TheEpochTimes,"Trump Celebrates âComplete Victory"" in Midterm Elections after securing the Senate"
5w4ZA2WmBY0,WSJ,Kobe Bryant: What Basketball Taught Him About Business
9KU3DaXLeW8,BBCNews,QZ8501 AirAsia: '40 bodies' found in search
UiwLfo0P2H4,DailyMail,Covid-19: Professor says coronavirus Wuhan lab leak theory can't be ruled out
GGGb8Es-K_4,CBSMornings,Manhunt for gunman who posted killing video to Facebook
W1zA1HjXS1U,Politico,My whole soul is in thisâ: Biden inauguration speech full video
Sj7n_kNgnPc,BBCNews,Mass shooting survivor's plea after Nashville school attack - BBC News
vs05z1rG9Z0,BBCNews,How the Taliban seized Afghanistan again - BBC News
T5Q-2jY-9OQ,BusinessInsider,How Fast-Growing Weeds Become Charcoal And Eco-Bricks | Insider Business
Pbt7VaBTnJM,USAToday,Boy's science fair project turns into more than a grade
Yw7LSGkWO-4,FoxBusiness,The story was so bizarre it stood out for many: Jonathan Turley
i7Lo-EpiMfQ,FoxNews,Gutfeld: This is single variable thinking
CbSFw7NTneQ,ABCNews,Woman Faints While President Obama Gives Remarks About Healthcare Website Issues
_BFmoNueiIU,FoxBusiness,Home Depot reacts to boycott push over GA voting law
CtOjn2g8Xkk,FoxNews,Tucker reveals why the New York Times 'mysteriously' deleted articles
a3uDjyXPzWs,FoxNews,Tucker Carlson: The left is attempting to destroy Elon Musk
SkcsJYK6Kkk,C-SPAN,"Secretary of State Blinken: ""I am here today not to start a war, but to prevent one."""
b1-8FZ1Z6vA,DailyMail,Accused denies role in 'horrific murder' of Pc Andrew Harper
dPsplah3ITY,BloombergTelevision,Wall Street Week Remembers September 11th
qeN_VXFD0yk,BloombergTelevision,China Reopens Borders to the World
VM7eLvKbInQ,BloombergTelevision,How Will Iran React to Trump's U-Turn on Military Strike?
Usw_j8jvfNQ,TheGuardian,The Unthanks perform Sexy Sadie
P6euKBpptgU,MassLive,Boston Police Gaelic Column of Pipes and Drums plays as funeral begins for fallen officer Sgt  Sean
kN0UnagSF2Y,ABCNews,US Olympic swimmer outed as part of pro-Trump mob in Capitol attack l GMA
z95Cllmvijc,WashingtonPost,Trump calls MS-13 gang members 'animals'
FKoBAp3cWzo,ABC7,Viral video of client upset over trans woman in MacArthur Park spa fuels dueling protests I ABC7
BNd2im6zYno,BBCNews,Lebanon protests: Protesters sing Baby Shark to toddler - BBC News
V2uCALpTOHk,Reuters,Giant panda playing in snow at National Zoo in Washington
BFHyE7arNP0,FoxNews,Jim Jordan faces off with Dr. Fauci in explosive hearing
-7vvZIlC63I,DailyMail,Incredible cockpit footage shows Red Arrows' Buckingham Palace Platinum Jubilee flypast
bTtW_T8HB44,WashingtonPost,Trump keeps increasing how many lives he says he has saved
jZogjTk3koU,C-SPAN,G-7 Summit Family Photo
UFrXJXNgaDo,NYPost,"Democrat Applauds Buttigieg for Fighting ""Gender Inequity"" with Female Crash Test Dummies"
yOW0EAMwa2s,WashingtonPost,"As Chinaâs military grows, Pentagon says U.S. forces âatrophiedâ"
UQvHdJY_j_s,FoxNews,Former Navy SEAL commander: Terrorists don't deserve to live
u5lUG3WokFI,Forbes,Productivity 101: 6 Easy Tricks That Will Make You More Productive | Forbes
I8GlshXFrrE,NYPost,"Ron DeSantis Knocks the ""Brandon Administration,"" Crowd Erupts in Chants of ""Let's Go, Brandon!"""
Ioob2BXASvc,BusinessInsider,How Coronavirus Is Changing Coast Guard Boot Camp
kxK8S0sjlBo,EastIdahoNews,Selfless couple helping senior neighbor stunned with Feel Good Friday surprise
6M58f1YXM40,WSJ,Trump Impeachment Probe: What Are âHigh Crimes and Misdemeanorsâ? | WSJ
5HaI0smXwMA,FoxNews,Candace Owens: Victimhood has become a mental plague on black America
NAq3oUdPyNs,C-SPAN,"President Trump on Syria: ""I'm not siding with anybody."""
sH9uF_PMld4,ABC7,"Teen saves dad's life, lifts truck to free him trapped beneath"
